state_name,county_name,zip_code,share_of_homes_in_negative_equity
Illinois,Cook,60513,0.028236256912350655
Pennsylvania,Huntingdon,17260,0.028235293924808502
Massachusetts,Hampden,01081,0.028235293924808502
New Mexico,Bernalillo,87102,0.028232332319021225
Massachusetts,Essex,01940,0.02823145128786564
Massachusetts,Middlesex,02143,0.028224365785717964
Michigan,Muskegon,49415,0.028224226087331772
South Carolina,Charleston,29487,0.02821997180581093
Georgia,Jasper,31085,0.02821316570043564
Maryland,Cecil,21915,0.028206849470734596
California,Kern,93560,0.02819722704589367
Arkansas,Boone,72662,0.02819672040641308
Illinois,Lee,61006,0.028195489197969437
California,Monterey,93906,0.02819361351430416
Massachusetts,Suffolk,02151,0.02819126844406128
Arkansas,Saline,72002,0.02819031849503517
Oregon,Josephine,97534,0.028169013559818268
California,Placer,95701,0.028169013559818268
Illinois,Jefferson,62883,0.028169013559818268
Nebraska,Lancaster,68517,0.028169013559818268
Maryland,Kent,21661,0.028169013559818268
South Carolina,Jasper,29927,0.02815432660281658
Pennsylvania,Lycoming,17752,0.02815249189734459
Michigan,Kent,49301,0.02814878709614277
California,Fresno,93612,0.028147099539637566
Kansas,Wyandotte,66104,0.028143713250756264
Montana,Yellowstone,59088,0.02813299186527729
Illinois,Marion,62870,0.02813299186527729
Ohio,Sandusky,43410,0.028128286823630333
Florida,Pinellas,33762,0.028127312660217285
Illinois,McHenry,60072,0.02812499925494194
Ohio,Fairfield,43105,0.02812388725578785
Missouri,Franklin,63069,0.02812276966869831
Minnesota,Grant,56248,0.02811245061457157
Iowa,Dallas,50167,0.02811245061457157
New Jersey,Cape May,08242,0.028106508776545525
Ohio,Trumbull,44470,0.02810516767203808
South Carolina,Dorchester,29471,0.028103044256567955
Ohio,Lucas,43614,0.028102800250053406
Ohio,Butler,45044,0.028096534311771393
Pennsylvania,Erie,16426,0.028093645349144936
Connecticut,New London,06385,0.028092365711927414
Pennsylvania,Mercer,16153,0.028089888393878937
Missouri,Saint Louis,63134,0.02808874472975731
Maryland,Saint Marys,20634,0.02808738313615322
Pennsylvania,Monroe,18330,0.02808302827179432
Pennsylvania,Indiana,15725,0.028081122785806656
New York,Westchester,10588,0.028081122785806656
New York,Erie,14213,0.028079524636268616
Kentucky,Johnson,41238,0.028077753260731697
Nebraska,Douglas,68112,0.028076842427253723
Iowa,Obrien,51201,0.028073159977793694
Nebraska,Scotts Bluff,69357,0.028072837740182877
Maryland,Carroll,21074,0.028070837259292603
South Carolina,Horry,29545,0.028070176020264626
Colorado,Douglas,80135,0.028064146637916565
New York,Monroe,14526,0.0280629713088274
Florida,Pasco,34667,0.028057465329766273
Louisiana,Saint Charles,70039,0.02804877981543541
Texas,Travis,78653,0.028038479387760162
Georgia,Lowndes,31632,0.028037382289767265
Minnesota,Anoka,55303,0.028032775968313217
Massachusetts,Hampshire,01035,0.028022833168506622
New Jersey,Bergen,07073,0.028018338605761528
Maryland,Saint Marys,20620,0.02801724150776863
Iowa,Lee,52639,0.028004666790366173
Maryland,Calvert,20678,0.028004072606563568
Massachusetts,Hampden,01128,0.028003612533211708
Ohio,Stark,44721,0.028001533821225166
Kentucky,Kenton,41011,0.027995945885777473
North Carolina,Northampton,27820,0.027993779629468918
Florida,Orange,32703,0.027987804263830185
Wisconsin,Calumet,54129,0.027983538806438446
Virginia,Louisa,23024,0.0279734767973423
Ohio,Darke,45328,0.0279720276594162
Ohio,Washington,45788,0.0279720276594162
Maine,Piscataquis,04443,0.0279720276594162
Oklahoma,Major,73729,0.0279720276594162
Illinois,Will,60440,0.02796698920428753
Nebraska,Lancaster,68508,0.02796674147248268
Florida,Broward,33322,0.02796650305390358
Ohio,Stark,44705,0.027962910011410713
Maryland,Garrett,21520,0.027962716296315193
New Hampshire,Grafton,03279,0.027960525825619698
Virginia,Isle of Wight,23487,0.027960525825619698
Georgia,Johnson,31002,0.02795899286866188
Ohio,Lucas,43609,0.02795780822634697
Missouri,Greene,65725,0.027956988662481308
Iowa,Keokuk,52585,0.027956988662481308
Florida,Flagler,32164,0.02794896811246872
Pennsylvania,York,17309,0.027941176667809486
Georgia,Schley,31806,0.02794022113084793
Massachusetts,Essex,01984,0.02793296054005623
Florida,Collier,34139,0.02793296054005623
Illinois,Ford,61773,0.02793296054005623
Ohio,Hamilton,45233,0.027932021766901016
Illinois,Will,60449,0.02792956866323948
Michigan,Lapeer,48455,0.027923693880438805
Pennsylvania,Westmoreland,15639,0.027923211455345154
North Carolina,Lee,27330,0.027921337634325027
Florida,Seminole,32707,0.02792116440832615
Pennsylvania,Monroe,18326,0.02791535295546055
Georgia,Monroe,31046,0.027913467958569527
Tennessee,Lincoln,38488,0.027912620455026627
Illinois,DeWitt,61749,0.027906976640224457
Illinois,Jefferson,62846,0.027906976640224457
North Dakota,Lamoure,58433,0.027906976640224457
New York,Cayuga,13092,0.02790178544819355
Washington,Cowlitz,98649,0.027896996587514877
Pennsylvania,Clearfield,16680,0.027888447046279907
Illinois,Peoria,61602,0.027888447046279907
Ohio,Stark,44704,0.027876630425453186
Pennsylvania,Lancaster,17572,0.02787456475198269
Pennsylvania,Westmoreland,15665,0.02787456475198269
Illinois,Cook,60646,0.02787121571600437
Virginia,Manassas City,20110,0.027868976816534996
Ohio,Sandusky,43469,0.027866242453455925
Pennsylvania,Columbia,17814,0.027863776311278343
Nevada,Clark,89011,0.02786119468510151
Pennsylvania,Luzerne,18634,0.027856852859258652
New York,Orange,10990,0.02785639837384224
Pennsylvania,Clearfield,16833,0.027855154126882553
Georgia,Lumpkin,30564,0.027848102152347565
Ohio,Lorain,44044,0.027839643880724907
Kentucky,Christian,42266,0.027835052460432053
Mississippi,DeSoto,38654,0.027830418199300766
Michigan,Barry,49333,0.02782497927546501
Florida,Pasco,33543,0.027816737070679665
Iowa,Scott,52773,0.02781641110777855
New York,Nassau,11559,0.027815163135528564
New York,Westchester,10523,0.027812113985419273
California,Kern,93313,0.02780919522047043
Ohio,Geauga,44086,0.027808675542473793
New Jersey,Middlesex,08846,0.027804182842373848
Alabama,Jefferson,35213,0.02780352160334587
North Carolina,Union,28103,0.027791563421487808
Pennsylvania,York,17366,0.027791321277618408
Pennsylvania,York,17370,0.02778947353363037
North Carolina,Mecklenburg,28036,0.027784667909145355
Michigan,Allegan,49408,0.02778390236198902
Michigan,Oakland,48327,0.027781253680586815
Oklahoma,Sequoyah,74954,0.02777777798473835
New York,Suffolk,11720,0.02777777798473835
Georgia,Oglethorpe,30630,0.02777777798473835
Iowa,Harrison,51564,0.02777777798473835
Ohio,Trumbull,44417,0.02777777798473835
Pennsylvania,Clearfield,16839,0.02777777798473835
Minnesota,Carlton,55726,0.02777777798473835
Virginia,Wythe,24374,0.02777777798473835
Iowa,Lyon,51230,0.02777777798473835
Georgia,Wilkinson,31090,0.02777777798473835
New York,Orange,10919,0.02777777798473835
Georgia,Harris,31804,0.02777777798473835
Ohio,Fulton,43533,0.02777777798473835
Texas,Harris,77401,0.027764631435275078
Maryland,Prince Georges,20720,0.027764422819018364
South Carolina,Fairfield,29130,0.027762947604060173
Arizona,Pinal,85140,0.027761835604906082
Florida,Lee,33903,0.027759982272982597
New Jersey,Camden,08102,0.027759844437241554
New Hampshire,Merrimack,03278,0.027756361290812492
Ohio,Stark,44707,0.02775208093225956
Massachusetts,Bristol,02717,0.02774694748222828
Colorado,Weld,80644,0.02774694748222828
Kentucky,Greenup,41169,0.02773437462747097
New Hampshire,Grafton,03777,0.02773246355354786
California,Los Angeles,93544,0.02772643230855465
Pennsylvania,Lancaster,17529,0.02772466465830803
Arkansas,Faulkner,72032,0.027723612263798714
Ohio,Putnam,45844,0.027721432968974113
Illinois,Sangamon,62703,0.02771686762571335
Tennessee,Williamson,38476,0.027713626623153687
Iowa,Harrison,51555,0.027711419388651848
Wisconsin,Calumet,54169,0.02770986221730709
Nebraska,Washington,68008,0.027706516906619072
Wisconsin,Jackson,54635,0.02770083025097847
Ohio,Miami,45359,0.02770083025097847
Connecticut,Middlesex,06475,0.027691179886460304
Minnesota,Carver,55388,0.027689030393958092
Massachusetts,Hampden,01036,0.027689030393958092
Michigan,Shiawassee,48872,0.027689030393958092
California,San Bernardino,92345,0.02768714912235737
Illinois,DuPage,60137,0.027686787769198418
Nevada,Clark,89103,0.027684839442372322
Wyoming,Lincoln,83116,0.027681661769747734
Iowa,Keokuk,52550,0.02766798436641693
Minnesota,Pope,56334,0.027660571038722992
California,Sacramento,95824,0.027660217136144638
Michigan,Clinton,48808,0.027656476944684982
Pennsylvania,Lancaster,17565,0.027654867619276047
Minnesota,Pope,56381,0.027654867619276047
Michigan,Kalamazoo,49053,0.02765151485800743
Ohio,Paulding,45851,0.0276497695595026
Nebraska,Adams,68956,0.0276497695595026
Georgia,Dodge,31011,0.0276497695595026
Wisconsin,Vernon,54623,0.0276497695595026
Massachusetts,Worcester,01524,0.027645789086818695
Pennsylvania,Mercer,16159,0.027645377442240715
Louisiana,Jackson,71251,0.027641277760267258
New York,Monroe,14580,0.027639644220471382
Illinois,Kankakee,60954,0.027638191357254982
Illinois,Lake,60061,0.02763708494603634
Oklahoma,Cherokee,74451,0.027633851394057274
Ohio,Marion,43332,0.02763018012046814
Michigan,Kent,49302,0.027629826217889786
Florida,Saint Lucie,34946,0.027624309062957764
Florida,Polk,33827,0.027624309062957764
Pennsylvania,Mercer,16154,0.027624309062957764
Iowa,Clay,51301,0.027623211964964867
Minnesota,Otter Tail,56528,0.027613412588834763
Maryland,Queen Annes,21666,0.02760736271739006
Connecticut,Fairfield,06897,0.027605822309851646
Pennsylvania,Columbia,18603,0.027603870257735252
North Carolina,Dare,27953,0.027586206793785095
California,Shasta,96019,0.027586206793785095
New Jersey,Atlantic,08244,0.027582617476582527
Wisconsin,Kewaunee,54201,0.027580443769693375
Virginia,Frederick,22625,0.02757352963089943
Illinois,Knox,61414,0.027568921446800232
Minnesota,Houston,55919,0.027568921446800232
Ohio,Fairfield,43155,0.027563394978642464
Pennsylvania,Bucks,18942,0.027559055015444756
Iowa,Cherokee,51012,0.027554934844374657
Florida,Hillsborough,33547,0.02755466289818287
Ohio,Lorain,44039,0.027554016560316086
Maryland,Harford,21078,0.027548208832740784
Wisconsin,Racine,53105,0.027547713369131088
Pennsylvania,Butler,16038,0.027543993666768074
Virginia,Rappahannock,22747,0.02753623202443123
Florida,Volusia,32764,0.02753623202443123
Arkansas,Benton,72713,0.027534686028957367
Florida,Broward,33060,0.0275269765406847
Wisconsin,Ozaukee,53004,0.027522936463356018
Minnesota,Clay,56536,0.027522936463356018
Pennsylvania,Franklin,17235,0.027522936463356018
Florida,Brevard,32780,0.02751263417303562
Iowa,Jasper,50228,0.02751196175813675
Illinois,Marion,62882,0.02751196175813675
Alabama,Talladega,35096,0.02750871703028679
Ohio,Hamilton,45226,0.027508091181516647
Pennsylvania,Dauphin,17102,0.027499999850988388
Pennsylvania,Indiana,15759,0.027491409331560135
Washington,Cowlitz,98581,0.027491409331560135
Arizona,Maricopa,85353,0.027490738779306412
Kentucky,Fayette,40505,0.027489177882671356
Florida,Santa Rosa,32566,0.027484508231282234
Oklahoma,Mayes,74361,0.027480633929371834
South Carolina,Florence,29114,0.02747909165918827
Ohio,Cuyahoga,44144,0.027477102354168892
Mississippi,DeSoto,38672,0.02747362107038498
New York,Westchester,10597,0.02747252769768238
Montana,Judith Basin,59479,0.02747252769768238
New Jersey,Monmouth,07760,0.027468256652355194
Georgia,Laurens,31075,0.02746693789958954
Georgia,Calhoun,39846,0.027465667575597763
Maryland,Washington,21779,0.02745995484292507
Michigan,Saint Clair,48001,0.027457350865006447
Florida,Brevard,32922,0.02745722234249115
Alabama,Tuscaloosa,35453,0.027457017451524734
Arizona,Pima,85730,0.027456996962428093
Illinois,Peoria,61523,0.027456646785140038
Ohio,Greene,45335,0.0274555291980505
Ohio,Wood,43465,0.027452973648905754
Maryland,Saint Marys,20674,0.027450980618596077
Nebraska,Cuming,68788,0.027448533102869987
Illinois,Lake,60048,0.02744721621274948
Michigan,Kent,49316,0.027446918189525604
Virginia,Rappahannock,22627,0.027439024299383163
Massachusetts,Barnstable,02660,0.027435731142759323
Pennsylvania,Clearfield,16838,0.027431420981884003
Louisiana,Orleans,70122,0.027430810034275055
Pennsylvania,Westmoreland,15618,0.02742857113480568
Pennsylvania,Montgomery,18041,0.027426160871982574
Kentucky,Union,42462,0.027426160871982574
Tennessee,Davidson,37210,0.027425087988376617
Georgia,Jasper,30056,0.027424093335866928
North Carolina,Ashe,28693,0.027415143325924873
Missouri,Saint Louis,63136,0.027413588017225266
Washington,King,98051,0.027407407760620117
Oklahoma,Wagoner,74014,0.027405422180891037
Illinois,Madison,62040,0.027398990467190742
Iowa,Scott,52745,0.027397260069847107
Georgia,Bibb,31220,0.027397260069847107
Maryland,Anne Arundel,21077,0.027397260069847107
Maryland,Montgomery,20871,0.0273920726031065
Oklahoma,Oklahoma,73107,0.02738046646118164
Florida,Putnam,32131,0.027377521619200706
Ohio,Hardin,43340,0.027375200763344765
Pennsylvania,Lycoming,17737,0.027372263371944427
Kansas,Butler,67017,0.027363184839487076
Illinois,McHenry,60021,0.027358490973711014
Washington,Skagit,98257,0.027357392013072968
New Hampshire,Strafford,03868,0.027355622500181198
California,Riverside,92545,0.02735377475619316
Georgia,Jackson,30558,0.02734375
Nebraska,Otoe,68446,0.02734375
Illinois,La Salle,61360,0.02734375
Wisconsin,Jackson,54642,0.02733813039958477
North Dakota,Griggs,58425,0.027334852144122124
Arizona,Maricopa,85339,0.027333131060004234
New Jersey,Bergen,07070,0.027328943833708763
Rhode Island,Kent,02816,0.027327070012688637
Ohio,Muskingum,43727,0.027322404086589813
Pennsylvania,Indiana,15920,0.027322404086589813
Virginia,Orange,22972,0.027322404086589813
Missouri,Franklin,63089,0.027320798486471176
Florida,Clay,32656,0.027320707216858864
Iowa,Polk,50023,0.027312586084008217
Nebraska,York,68401,0.027303753420710564
Pennsylvania,Blair,16637,0.027297543361783028
Maryland,Baltimore,21155,0.02729528583586216
New Jersey,Hunterdon,08530,0.02729257568717003
Ohio,Adams,45616,0.027290448546409607
Pennsylvania,Allegheny,15203,0.027290448546409607
Illinois,Cook,60004,0.027286874130368233
Michigan,Wayne,48126,0.027284210547804832
Florida,Marion,32664,0.027272727340459824
South Carolina,Oconee,29658,0.027272727340459824
Iowa,Monroe,52531,0.027272727340459824
Louisiana,Red River,71034,0.027272727340459824
Iowa,Black Hawk,50613,0.02727210335433483
New York,Nassau,11040,0.02727060765028
Maryland,Harford,21084,0.027269186452031136
Georgia,Bartow,30178,0.027266962453722954
Maryland,Baltimore,21237,0.027260178700089455
Arizona,Maricopa,85037,0.027259791269898415
New York,New York,10005,0.02725968509912491
Tennessee,Fayette,38049,0.027258960530161858
Massachusetts,Berkshire,01258,0.027257239446043968
New Jersey,Essex,07110,0.027245327830314636
Illinois,Jo Daviess,61087,0.027243589982390404
Pennsylvania,York,17339,0.02724042721092701
Georgia,Coffee,31512,0.02723735384643078
Iowa,Linn,52218,0.02723735384643078
Georgia,Harris,31823,0.02723735384643078
New York,New York,10039,0.027230046689510345
California,Kern,93309,0.02722691185772419
Louisiana,Iberville,70764,0.027226503938436508
Rhode Island,Providence,02857,0.027224436402320862
Wisconsin,Jefferson,53549,0.027224436402320862
Ohio,Shelby,45363,0.02722323127090931
Missouri,Dallas,65622,0.02721685729920864
Ohio,Ottawa,43440,0.02721451409161091
Wisconsin,Jefferson,53094,0.027212077751755714
Iowa,Jones,52323,0.027210883796215057
Iowa,Kossuth,50598,0.027210883796215057
Michigan,Lenawee,49268,0.027210883796215057
Wisconsin,Waupaca,54950,0.027210883796215057
Nebraska,Nemaha,68378,0.027210883796215057
Florida,Lee,33907,0.027208201587200165
Kentucky,Hardin,42701,0.02720801532268524
Florida,Polk,33881,0.02720283903181553
Florida,Saint Lucie,34947,0.027199462056159973
Wisconsin,Milwaukee,53224,0.027197476476430893
Michigan,Clinton,48835,0.027196653187274933
Iowa,Lucas,50151,0.027190333232283592
Missouri,Buchanan,64484,0.027190333232283592
Wisconsin,Douglas,54864,0.027190333232283592
Arkansas,Van Buren,72629,0.027173912152647972
Washington,Chelan,98817,0.027173912152647972
Wisconsin,Eau Claire,54722,0.027173912152647972
Wisconsin,Pierce,54014,0.027168234810233116
California,Riverside,92881,0.02716672606766224
Minnesota,Hennepin,55357,0.027165932580828667
Massachusetts,Plymouth,02347,0.027163460850715637
Virginia,Prince William,20136,0.027163198217749596
Washington,Spokane,99036,0.02715655043721199
Maryland,Queen Annes,21619,0.027155963703989983
California,San Bernardino,92285,0.027153557166457176
Nebraska,Pawnee,68447,0.027149321511387825
Kentucky,Mason,41034,0.027149321511387825
Wisconsin,Pierce,54750,0.027149321511387825
Ohio,Ashland,44859,0.027149321511387825
New Jersey,Morris,07856,0.02714681439101696
Louisiana,Rapides,71433,0.027133973315358162
Massachusetts,Barnstable,02537,0.027131782844662666
Florida,Miami-Dade,33141,0.027121374383568764
Ohio,Cuyahoga,44124,0.027119554579257965
New Hampshire,Grafton,03222,0.0271194726228714
Wisconsin,Manitowoc,54241,0.02711864374577999
Michigan,Saint Clair,48097,0.02711496688425541
Pennsylvania,Susquehanna,18834,0.02710551768541336
California,Solano,94533,0.02709539607167244
Oklahoma,Atoka,74525,0.027094831690192223
South Carolina,Richland,29229,0.02709387242794037
Pennsylvania,Tioga,17765,0.027093596756458282
New York,Cayuga,13166,0.027092114090919495
Alabama,Morgan,35622,0.027087034657597542
New Jersey,Bergen,07605,0.027082478627562523
South Carolina,Berkeley,29436,0.027074750512838364
New York,Saratoga,12866,0.027070706710219383
North Carolina,Gates,27937,0.027061045169830322
Georgia,Atkinson,31642,0.02705882303416729
Pennsylvania,Dauphin,17032,0.027056673541665077
Illinois,Saint Clair,62203,0.027049638330936432
Illinois,Macon,62535,0.02704678289592266
North Carolina,Pasquotank,27909,0.027044782415032387
