state_name,county_name,zip_code,pct_homes_negative_equity
Ohio,Hardin,43345,3.84
Colorado,Morgan,80654,3.83
Iowa,Jackson,52064,3.83
Florida,Columbia,32025,3.83
Georgia,Fulton,30312,3.83
Rhode Island,Newport,02842,3.83
Illinois,Cook,60077,3.83
New York,Kings,11234,3.83
North Carolina,Chatham,27208,3.83
Florida,Madison,32350,3.83
Illinois,Kane,60136,3.83
North Carolina,Mecklenburg,28205,3.83
Massachusetts,Bristol,02722,3.83
Michigan,Calhoun,49092,3.83
Iowa,Dallas,50276,3.83
Kentucky,Spencer,40046,3.83
California,Riverside,92543,3.83
Florida,Hillsborough,33617,3.83
Wisconsin,Trempealeau,54758,3.82
Illinois,Knox,61430,3.82
Oklahoma,Creek,74041,3.82
Wisconsin,Waukesha,53122,3.82
Michigan,Oakland,48462,3.82
California,San Bernardino,92407,3.82
Virginia,Norfolk City,23509,3.82
North Dakota,Morton,58535,3.82
Pennsylvania,Armstrong,16238,3.82
Florida,Polk,33897,3.82
Rhode Island,Washington,02808,3.82
Ohio,Stark,44601,3.82
Colorado,Garfield,81601,3.82
Iowa,Scott,52753,3.82
Illinois,Monroe,62298,3.82
Illinois,Cook,60647,3.82
Oklahoma,Tulsa,74073,3.82
Iowa,Wright,50525,3.82
Iowa,Calhoun,51449,3.82
Iowa,Mitchell,50455,3.82
Illinois,McLean,61772,3.82
Missouri,Saint Louis,63138,3.82
Pennsylvania,Indiana,15717,3.81
Illinois,Sangamon,62677,3.81
Michigan,Ottawa,49435,3.81
Illinois,DeKalb,60178,3.81
Florida,Broward,33025,3.81
New Jersey,Hunterdon,08802,3.81
New York,Ulster,12528,3.81
Florida,Franklin,32328,3.81
Pennsylvania,Delaware,19023,3.81
Oklahoma,Choctaw,74756,3.81
Iowa,Washington,52201,3.81
Ohio,Darke,45346,3.81
North Dakota,Walsh,58233,3.81
Alaska,Anchorage,99540,3.81
California,Los Angeles,90011,3.81
Iowa,Emmet,50514,3.81
Hawaii,Hawaii,96778,3.81
Maryland,Charles,20658,3.81
New York,Rockland,10956,3.81
Ohio,Hamilton,45030,3.8
Michigan,Wayne,48195,3.8
New York,Kings,11217,3.8
California,San Diego,91977,3.8
Tennessee,Shelby,38141,3.8
Alabama,Baldwin,36555,3.8
New Jersey,Middlesex,08863,3.8
Florida,Palm Beach,33463,3.8
Illinois,Lake,60015,3.8
Connecticut,New London,06378,3.8
Virginia,Prince William,22192,3.8
Iowa,Tama,52224,3.8
Ohio,Union,43067,3.8
Iowa,Polk,50266,3.79
Connecticut,Hartford,06035,3.79
Pennsylvania,Northumberland,17860,3.79
Iowa,Woodbury,51019,3.79
Illinois,Cook,60459,3.79
Kentucky,Metcalfe,42214,3.79
Iowa,Johnson,52340,3.79
Wisconsin,Ashland,54855,3.79
Georgia,Worth,31789,3.79
New York,Nassau,11570,3.79
Florida,Marion,34470,3.79
Massachusetts,Worcester,01585,3.79
Iowa,Fremont,51639,3.79
Rhode Island,Providence,02826,3.79
Pennsylvania,Franklin,17262,3.79
Pennsylvania,Philadelphia,19145,3.78
Iowa,Polk,50007,3.78
Iowa,Guthrie,50277,3.78
Ohio,Van Wert,45898,3.78
Illinois,Kankakee,60950,3.78
New Hampshire,Hillsborough,03048,3.78
North Carolina,Currituck,27929,3.78
Wisconsin,Dunn,54749,3.78
Florida,Hillsborough,33611,3.78
Arizona,Maricopa,85004,3.78
California,Yuba,95961,3.77
Connecticut,Litchfield,06063,3.77
North Dakota,Sargent,58040,3.77
Iowa,Clarke,50213,3.77
Iowa,Obrien,51231,3.77
Iowa,Greene,50129,3.77
Connecticut,Litchfield,06751,3.77
Connecticut,New Haven,06405,3.77
New Hampshire,Belknap,03218,3.77
Kentucky,Christian,42236,3.77
California,Riverside,92201,3.77
California,Los Angeles,90037,3.77
Florida,Okaloosa,32539,3.77
Louisiana,Ascension,70737,3.77
Florida,Miami-Dade,33190,3.77
Maryland,Talbot,21625,3.77
Ohio,Paulding,45821,3.77
Pennsylvania,Bradford,18837,3.77
Wisconsin,Dane,53531,3.77
Ohio,Cuyahoga,44106,3.76
Arizona,Coconino,86015,3.76
Illinois,Morgan,62628,3.76
Wisconsin,Saint Croix,54002,3.76
Florida,Brevard,32927,3.76
Kentucky,Bourbon,40361,3.76
Iowa,Allamakee,52170,3.76
Pennsylvania,Westmoreland,15655,3.76
Illinois,Logan,62512,3.76
Michigan,Lenawee,49276,3.76
New Jersey,Middlesex,08882,3.76
New Jersey,Gloucester,08062,3.76
Louisiana,Lafayette,70520,3.76
Nevada,Clark,89143,3.76
Arkansas,Craighead,72404,3.76
Illinois,Jackson,62927,3.76
Ohio,Hamilton,45208,3.76
Connecticut,Litchfield,06065,3.76
South Carolina,Charleston,29429,3.76
Ohio,Henry,43516,3.76
Maryland,Prince Georges,20623,3.76
California,Tulare,93223,3.76
Illinois,Champaign,61859,3.76
Maine,Hancock,04408,3.76
Ohio,Cuyahoga,44104,3.75
Missouri,Sainte Genevieve,63627,3.75
Illinois,McLean,61725,3.75
California,Kern,93206,3.75
Maryland,Frederick,21703,3.75
Pennsylvania,Northampton,18072,3.75
Pennsylvania,Westmoreland,15479,3.75
Iowa,Fayette,52171,3.75
Missouri,Franklin,63015,3.75
New Jersey,Camden,08002,3.75
Wisconsin,Dunn,54730,3.75
Florida,Miami-Dade,33144,3.75
Connecticut,Litchfield,06759,3.74
Ohio,Darke,45303,3.74
Arkansas,Benton,72751,3.74
New Jersey,Atlantic,08221,3.74
Wisconsin,Waupaca,54961,3.74
Texas,Navarro,75153,3.74
Ohio,Hamilton,45236,3.74
Colorado,Lincoln,80828,3.74
Michigan,Wayne,48225,3.74
Illinois,Champaign,61849,3.74
Minnesota,Clay,56580,3.74
Oklahoma,Oklahoma,73121,3.74
Maryland,Baltimore,21219,3.74
Maryland,Talbot,21601,3.74
Ohio,Delaware,43074,3.74
Louisiana,Jefferson,70072,3.74
Nebraska,Douglas,68130,3.74
California,Riverside,92553,3.74
Ohio,Lorain,44028,3.74
Iowa,Madison,50155,3.74
Ohio,Medina,44233,3.74
Florida,Marion,34432,3.74
Massachusetts,Worcester,01468,3.74
Maryland,Frederick,21701,3.74
Iowa,Benton,52209,3.74
Ohio,Ross,43115,3.74
Iowa,Decatur,50140,3.74
Florida,Orange,32818,3.74
Arizona,Pima,85756,3.73
Nebraska,Seward,68313,3.73
Illinois,Randolph,62217,3.73
Iowa,Harrison,51545,3.73
New Jersey,Salem,08318,3.73
Iowa,Boone,50156,3.73
Iowa,Mahaska,50207,3.73
Maryland,Dorchester,21622,3.73
Wisconsin,Brown,54208,3.73
Louisiana,Lafourche,70345,3.73
Massachusetts,Essex,01832,3.73
Iowa,Butler,50604,3.73
Virginia,Clarke,20135,3.73
Michigan,Sanilac,48454,3.73
Iowa,Chickasaw,52154,3.72
Iowa,Sac,51466,3.72
Illinois,Woodford,61548,3.72
Pennsylvania,Bedford,16679,3.72
Florida,Polk,33813,3.72
Ohio,Hamilton,45218,3.72
Missouri,Franklin,63039,3.72
Iowa,Linn,52341,3.72
Louisiana,Jefferson,70058,3.72
California,San Bernardino,92344,3.72
New Jersey,Somerset,08805,3.72
Ohio,Hamilton,45206,3.72
Iowa,Harrison,51556,3.72
Illinois,Ford,60952,3.72
Wisconsin,Brown,54155,3.72
New Jersey,Bergen,07643,3.72
Arkansas,Benton,72712,3.72
Massachusetts,Hampshire,01075,3.72
Florida,Miami-Dade,33175,3.72
Oklahoma,Rogers,74080,3.72
Tennessee,Williamson,37014,3.72
California,Kern,93308,3.72
Florida,Hillsborough,33579,3.72
North Dakota,Stark,58601,3.72
Iowa,Franklin,50475,3.71
New Hampshire,Merrimack,03275,3.71
Iowa,Scott,52756,3.71
Wisconsin,Crawford,53826,3.71
California,Calaveras,95257,3.71
Wisconsin,Jefferson,53178,3.71
New Jersey,Hunterdon,08825,3.71
Ohio,Ottawa,43445,3.71
Connecticut,Hartford,06119,3.71
New York,Queens,11421,3.71
Maryland,Anne Arundel,21012,3.71
Pennsylvania,Lawrence,16143,3.71
Illinois,Saint Clair,62220,3.71
Nevada,Nye,89048,3.71
Illinois,Rock Island,61275,3.71
Pennsylvania,Franklin,17236,3.71
New York,Kings,11218,3.71
Illinois,Peoria,61517,3.71
Illinois,DuPage,60181,3.71
Michigan,Macomb,48082,3.71
Michigan,Berrien,49125,3.71
Tennessee,Lauderdale,38037,3.7
North Dakota,Renville,58740,3.7
North Dakota,Golden Valley,58621,3.7
California,Tulare,93235,3.7
Missouri,Saint Louis City,63147,3.7
Florida,Hillsborough,33566,3.7
California,San Bernardino,92342,3.7
Delaware,New Castle,19809,3.7
Oklahoma,Comanche,73543,3.7
New York,Kings,11231,3.7
Wisconsin,Eau Claire,54742,3.7
Pennsylvania,Blair,16693,3.7
Nebraska,Hall,68803,3.7
North Dakota,Morton,58631,3.69
Missouri,Cedar,64756,3.69
Minnesota,Faribault,56014,3.69
Iowa,Clinton,52751,3.69
Ohio,Putnam,45831,3.69
Mississippi,Lincoln,39601,3.69
Minnesota,Goodhue,55089,3.69
Ohio,Highland,45135,3.69
Maryland,Prince Georges,20772,3.69
Pennsylvania,Columbia,17878,3.69
Minnesota,Becker,56554,3.69
Virginia,Culpeper,22737,3.69
New Jersey,Bergen,07604,3.69
Ohio,Clark,45506,3.69
Colorado,El Paso,80908,3.68
New Jersey,Hunterdon,08809,3.68
Michigan,Shiawassee,48449,3.68
Delaware,Kent,19953,3.68
New Hampshire,Hillsborough,03082,3.68
Oklahoma,Cherokee,74427,3.68
Illinois,Morgan,62638,3.68
Maryland,Queen Annes,21617,3.68
New York,Queens,11422,3.68
Georgia,Muscogee,31829,3.68
Illinois,Cook,60480,3.68
Iowa,Worth,50448,3.68
Oregon,Union,97841,3.68
Florida,Saint Johns,32084,3.68
Pennsylvania,Northampton,18015,3.67
Illinois,Sangamon,62561,3.67
New York,Nassau,11710,3.67
Ohio,Summit,44304,3.67
Indiana,LaGrange,46571,3.67
Illinois,Cook,60475,3.67
Pennsylvania,Delaware,19061,3.67
Wisconsin,Waupaca,54949,3.67
Florida,Hendry,33935,3.67
South Carolina,Horry,29579,3.67
California,San Bernardino,92308,3.67
Maryland,Montgomery,20851,3.67
New York,Bronx,10454,3.67
Indiana,Henry,47361,3.67
Illinois,Kankakee,60910,3.67
New Jersey,Camden,08105,3.67
Georgia,Fulton,30318,3.67
New Jersey,Camden,08083,3.67
New Jersey,Sussex,07418,3.67
Arizona,Pima,85736,3.67
Georgia,Atkinson,31650,3.67
Florida,Hillsborough,33570,3.67
New Jersey,Camden,08026,3.67
Iowa,Black Hawk,50626,3.66
Utah,Millard,84631,3.66
Iowa,Dubuque,52032,3.66
Virginia,Newport News City,23602,3.66
Massachusetts,Bristol,02777,3.66
Pennsylvania,Huntingdon,17052,3.66
New Jersey,Mercer,08560,3.66
California,Colusa,95955,3.66
Ohio,Wood,43466,3.66
Arkansas,Saline,72011,3.66
Pennsylvania,Dauphin,17048,3.66
Illinois,DuPage,60555,3.66
Wisconsin,Brown,54180,3.66
New Jersey,Camden,08031,3.66
California,Fresno,93210,3.66
Connecticut,Hartford,06037,3.66
Connecticut,Litchfield,06039,3.66
Illinois,Madison,62010,3.65
New Hampshire,Strafford,03851,3.65
Pennsylvania,Columbia,17846,3.65
Ohio,Wood,43525,3.65
Pennsylvania,Dauphin,17018,3.65
Wisconsin,Outagamie,54942,3.65
Illinois,Lake,60042,3.65
Oklahoma,Harmon,73544,3.65
Missouri,Bates,64752,3.65
Illinois,Warren,61417,3.65
Illinois,Sangamon,62629,3.65
Massachusetts,Worcester,01453,3.65
Michigan,Livingston,48353,3.65
Massachusetts,Plymouth,02571,3.65
Pennsylvania,Philadelphia,19144,3.64
Nebraska,Lincoln,69143,3.64
Florida,Hillsborough,33610,3.64
Wisconsin,Kenosha,53158,3.64
New York,Kings,11249,3.64
New Jersey,Ocean,08753,3.64
California,San Bernardino,92401,3.64
Ohio,Hancock,45881,3.64
Illinois,Lake,60002,3.64
Massachusetts,Franklin,01364,3.64
California,Tulare,93256,3.64
Ohio,Van Wert,45874,3.64
Florida,Lee,33991,3.64
New York,Rockland,10989,3.64
Maryland,Charles,20645,3.64
Arizona,Pinal,85131,3.64
Louisiana,Jefferson,70094,3.64
Ohio,Lucas,43560,3.64
Florida,Marion,34480,3.64
Michigan,Genesee,48509,3.64
Ohio,Wood,43443,3.64
New Jersey,Hunterdon,08551,3.64
Missouri,Lewis,63452,3.64
Iowa,Buchanan,50607,3.64
Maryland,Dorchester,21669,3.64
California,Napa,94508,3.64
Illinois,DeWitt,61735,3.64
Oklahoma,Carter,73443,3.64
Iowa,Shelby,51447,3.64
New York,Queens,11419,3.64
Florida,Sumter,33597,3.63
Georgia,Houston,31025,3.63
New Jersey,Cape May,08270,3.63
Florida,Santa Rosa,32563,3.63
California,Fresno,93609,3.63
Virginia,Frederick,22637,3.63
Massachusetts,Hampden,01129,3.63
North Dakota,Williams,58801,3.63
Wisconsin,Winnebago,54952,3.63
Wisconsin,Winnebago,54986,3.63
Ohio,Lucas,43412,3.63
New York,Suffolk,11718,3.63
California,San Bernardino,92408,3.63
New York,Queens,11694,3.63
Louisiana,Lafourche,70394,3.63
New York,Rockland,10994,3.63
Minnesota,Becker,56511,3.63
Michigan,Oakland,48328,3.63
New York,Nassau,11566,3.63
Michigan,Calhoun,49224,3.63
Wisconsin,Dane,53523,3.63
Arkansas,White,72143,3.63
New Jersey,Mercer,08619,3.63
Nebraska,Cuming,68791,3.63
Florida,Martin,34956,3.62
Iowa,Des Moines,52637,3.62
North Carolina,Pamlico,28587,3.62
Illinois,Williamson,62959,3.62
Florida,Orange,32812,3.62
Washington,Clark,98675,3.62
Oregon,Crook,97753,3.62
Minnesota,Martin,56121,3.62
Wisconsin,Pierce,54021,3.62
Arkansas,Craighead,72437,3.62
Illinois,Lake,60046,3.62
Ohio,Lorain,44053,3.62
South Carolina,Lexington,29054,3.62
New York,New York,10027,3.62
Iowa,Adair,50837,3.61
Oklahoma,Adair,74931,3.61
Minnesota,Carlton,55757,3.61
Iowa,Hancock,50484,3.61
Iowa,Cedar,52721,3.61
New York,Monroe,14472,3.61
New York,Rockland,10901,3.61
Virginia,Richmond City,23223,3.61
Florida,Hillsborough,33607,3.61
California,Riverside,92501,3.61
Illinois,Shelby,62465,3.61
California,Merced,95322,3.61
Michigan,Macomb,48095,3.61
Georgia,Randolph,39836,3.61
Missouri,Cape Girardeau,63732,3.61
Wisconsin,Dane,53562,3.61
New Jersey,Middlesex,08884,3.61
North Carolina,Gates,27979,3.61
New York,Ulster,12477,3.6
Pennsylvania,Westmoreland,15641,3.6
Iowa,Taylor,50836,3.6
Illinois,Rock Island,61256,3.6
Mississippi,DeSoto,38680,3.6
California,Colusa,95987,3.6
New Jersey,Atlantic,08319,3.6
Idaho,Camas,83327,3.6
Missouri,Christian,65610,3.6
Illinois,Cook,60712,3.6
Virginia,Prince William,20143,3.6
New Hampshire,Grafton,03266,3.6
Pennsylvania,Westmoreland,15611,3.6
New Jersey,Hunterdon,08801,3.6
Wisconsin,Barron,54733,3.6
South Carolina,Charleston,29470,3.6
Minnesota,Martin,56127,3.6
Maine,Aroostook,04740,3.6
Wisconsin,Racine,53139,3.6
Pennsylvania,Perry,17020,3.59
Massachusetts,Bristol,02724,3.59
Pennsylvania,Lackawanna,18471,3.59
North Carolina,Currituck,27923,3.59
New Jersey,Somerset,07931,3.59
North Carolina,Stokes,27042,3.59
Ohio,Paulding,45849,3.59
New York,Kings,11233,3.59
Ohio,Montgomery,45406,3.59
Nebraska,Douglas,68104,3.59
Michigan,Calhoun,49033,3.59
New York,Schenectady,12306,3.59
Iowa,Carroll,51430,3.59
Ohio,Stark,44685,3.59
New York,Albany,12189,3.59
Louisiana,Jefferson,70065,3.59
Connecticut,Fairfield,06890,3.59
Oklahoma,Pottawatomie,74851,3.59
Florida,Columbia,32024,3.59
Nebraska,Lancaster,68372,3.58
Pennsylvania,Philadelphia,19146,3.58
New York,Albany,12209,3.58
Massachusetts,Hampshire,01096,3.58
New Jersey,Mercer,08648,3.58
Wisconsin,Dane,53593,3.58
Massachusetts,Worcester,01609,3.58
Iowa,Dickinson,51347,3.58
New York,Kings,11238,3.58
Florida,Seminole,32714,3.58
California,Siskiyou,96057,3.58
California,Riverside,92544,3.58
New York,Suffolk,11779,3.58
Massachusetts,Hampshire,01053,3.58
Illinois,Williamson,62948,3.58
Ohio,Shelby,45845,3.58
Kansas,Shawnee,66533,3.58
Delaware,Sussex,19973,3.58
Louisiana,Orleans,70125,3.58
Florida,Manatee,34205,3.58
Arkansas,Benton,72732,3.58
California,Fresno,93726,3.57
Louisiana,Tangipahoa,70443,3.57
Illinois,Champaign,61845,3.57
New York,Nassau,11581,3.57
Arizona,Coconino,86022,3.57
Kentucky,Meade,40155,3.57
Iowa,Ida,51006,3.57
Iowa,Tama,52342,3.57
Arizona,Maricopa,85051,3.57
Florida,Polk,33884,3.57
New Jersey,Camden,08104,3.57
New York,Queens,11420,3.57
Wisconsin,Dodge,53916,3.57
Massachusetts,Hampden,01008,3.57
New Jersey,Monmouth,07723,3.57
New Hampshire,Cheshire,03452,3.56
Massachusetts,Hampden,01521,3.56
Louisiana,East Baton Rouge,70820,3.56
Ohio,Hamilton,45174,3.56
New Jersey,Atlantic,08401,3.56
Ohio,Cuyahoga,44142,3.56
Connecticut,New Haven,06477,3.56
Iowa,Scott,52746,3.56
New York,Orange,10926,3.56
Pennsylvania,Lackawanna,18433,3.56
New Jersey,Burlington,08019,3.56
California,San Bernardino,92256,3.56
Pennsylvania,Lackawanna,18447,3.56
New Jersey,Mercer,08620,3.56
New York,Nassau,11765,3.56
Connecticut,Tolland,06237,3.56
New York,Rockland,10965,3.56
Ohio,Montgomery,45402,3.55
New York,Dutchess,12592,3.55
Iowa,Greene,50217,3.55
Ohio,Hamilton,45243,3.55
Maryland,Baltimore,21136,3.55
Virginia,Fairfax,20121,3.55
Illinois,McLean,61726,3.55
California,Riverside,92587,3.55
Florida,Clay,32043,3.55
New Jersey,Monmouth,07732,3.55
Maryland,Baltimore,21161,3.55
Massachusetts,Suffolk,02125,3.55
Pennsylvania,Philadelphia,19104,3.55
Iowa,Winneshiek,52161,3.55
Michigan,Monroe,48140,3.55
Florida,Broward,33441,3.55
Pennsylvania,Monroe,18301,3.55
New York,Nassau,11545,3.55
North Dakota,Barnes,58429,3.55
Massachusetts,Hampden,01071,3.55
Illinois,Macon,62501,3.54
Indiana,Wabash,46990,3.54
Ohio,Cuyahoga,44022,3.54
Maryland,Howard,21045,3.54
Georgia,Douglas,30134,3.54
Pennsylvania,Luzerne,18640,3.54
New York,Monroe,14468,3.54
Ohio,Allen,45850,3.54
Connecticut,Hartford,06023,3.54
Missouri,Jefferson,63049,3.54
Oklahoma,Oklahoma,73054,3.54
North Dakota,Barnes,58072,3.54
New Jersey,Burlington,08053,3.54
Louisiana,Rapides,71303,3.54
Massachusetts,Worcester,01571,3.53
Florida,Gadsden,32333,3.53
Louisiana,Bossier,71064,3.53
Virginia,Fredericksburg City,22401,3.53
Ohio,Hardin,45843,3.53
Arkansas,Benton,72718,3.53
Iowa,Woodbury,51004,3.53
New York,Nassau,11050,3.53
Connecticut,Fairfield,06877,3.53
Iowa,Jackson,52309,3.53
Kentucky,Pike,41543,3.53
Nebraska,Red Willow,69020,3.53
Arizona,Yavapai,86335,3.53
Iowa,Wright,50470,3.53
New York,Nassau,11554,3.53
Nebraska,Hamilton,68854,3.53
Delaware,Sussex,19951,3.53
Michigan,Eaton,48861,3.53
Louisiana,Jefferson,70067,3.53
Pennsylvania,Erie,16502,3.52
Virginia,Norfolk City,23508,3.52
Iowa,Scott,52802,3.52
Florida,Pasco,34652,3.52
North Carolina,Chatham,27252,3.52
Illinois,Cook,60631,3.52
Minnesota,Otter Tail,56518,3.52
New York,Erie,14201,3.52
Oklahoma,McClain,73010,3.52
Wisconsin,Dodge,53048,3.52
Pennsylvania,Perry,17045,3.52
Ohio,Ashtabula,44048,3.52
Illinois,Cook,60056,3.52
Florida,Duval,32226,3.52
Illinois,DeKalb,60150,3.51
Illinois,Macon,62549,3.51
Ohio,Wayne,44217,3.51
Iowa,Dubuque,52003,3.51
Illinois,Cook,60301,3.51
Michigan,Monroe,48157,3.51
Florida,Sumter,33513,3.51
Florida,Palm Beach,33412,3.51
Pennsylvania,Luzerne,18661,3.51
Georgia,Cobb,30168,3.51
Michigan,Calhoun,49245,3.51
Minnesota,Chippewa,56295,3.51
Pennsylvania,Bedford,16664,3.51
Illinois,Vermilion,61811,3.51
North Carolina,Gates,27938,3.51
Iowa,Buchanan,50650,3.51
Florida,Lake,34756,3.51
California,Riverside,92595,3.51
Connecticut,New Haven,06492,3.51
Ohio,Montgomery,45416,3.51
Iowa,Woodbury,51039,3.51
Pennsylvania,Potter,16923,3.5
Florida,Miami-Dade,33196,3.5
Maryland,Allegany,21539,3.5
Virginia,Warren,22630,3.5
Illinois,Whiteside,61071,3.5
Arkansas,Polk,71944,3.5
Maryland,Talbot,21673,3.5
Alabama,Mobile,36509,3.5
Pennsylvania,Lackawanna,18512,3.5
Wisconsin,Dane,53528,3.5
New Jersey,Bergen,07606,3.5
Iowa,Wapello,52530,3.5
Georgia,Bulloch,30425,3.5
New Jersey,Mercer,08525,3.5
Massachusetts,Suffolk,02120,3.5
Illinois,McLean,61724,3.5
Colorado,Eagle,81655,3.5
Florida,Pinellas,33716,3.5
Florida,Hillsborough,33565,3.5
Michigan,Wayne,48192,3.5
Pennsylvania,Mercer,16133,3.5
Alabama,Shelby,35078,3.5
Georgia,Harris,31807,3.5
New York,Dutchess,12590,3.5
Ohio,Clark,45349,3.5
New York,Nassau,11560,3.5
New York,Queens,11423,3.5
Ohio,Mercer,45828,3.5
Wisconsin,Manitowoc,53042,3.49
Illinois,Knox,61488,3.49
Louisiana,Caddo,71129,3.49
Wisconsin,Milwaukee,53204,3.49
North Carolina,Bertie,27805,3.49
Illinois,Cook,60546,3.49
Oklahoma,Lincoln,74855,3.49
New Hampshire,Hillsborough,03103,3.49
Illinois,McLean,61752,3.49
Iowa,Butler,50625,3.49
Iowa,Sioux,51022,3.49
Virginia,Stafford,22406,3.49
Ohio,Franklin,43227,3.49
New York,Schenectady,12056,3.49
Louisiana,Avoyelles,71355,3.49
Iowa,Hancock,50447,3.49
Iowa,Buena Vista,51002,3.49
Illinois,Kankakee,60940,3.49
Missouri,Audrain,65264,3.49
Iowa,Guthrie,50250,3.48
New York,Suffolk,11962,3.48
Michigan,Midland,48628,3.48
Wisconsin,Saint Croix,54023,3.48
Illinois,Saint Clair,62255,3.48
Illinois,La Salle,61370,3.48
Illinois,DuPage,60521,3.48
Louisiana,Iberville,70780,3.48
California,San Diego,92105,3.48
Ohio,Cuyahoga,44140,3.48
Ohio,Hamilton,45214,3.48
Illinois,McHenry,60156,3.48
Pennsylvania,Montgomery,19035,3.48
Michigan,Genesee,48436,3.48
Illinois,McHenry,60034,3.48
Illinois,Vermilion,61817,3.48
Michigan,Monroe,48161,3.48
Virginia,Loudoun,20164,3.48
Maryland,Montgomery,20872,3.48
Alabama,Tuscaloosa,35490,3.48
Florida,Leon,32303,3.48
Iowa,Buena Vista,50576,3.48
West Virginia,Marion,26585,3.48
Illinois,Macon,62551,3.48
Ohio,Clermont,45160,3.48
Georgia,Terrell,39826,3.48
Iowa,Worth,50434,3.48
Florida,Palm Beach,33462,3.48
Louisiana,Ascension,70778,3.48
Florida,Orange,32819,3.48
Oklahoma,Canadian,73078,3.48
Florida,Polk,33809,3.48
Pennsylvania,Lackawanna,18407,3.47
Minnesota,Fillmore,55935,3.47
New York,Suffolk,11726,3.47
Illinois,Madison,62095,3.47
Virginia,Loudoun,20180,3.47
Connecticut,Litchfield,06021,3.47
Missouri,Saint Charles,63341,3.47
Indiana,Wabash,46941,3.47
Minnesota,Grant,56590,3.47
Pennsylvania,Dauphin,17101,3.47
New York,New York,10031,3.47
Mississippi,Lincoln,39629,3.47
Nebraska,Burt,68045,3.47
Tennessee,Lawrence,38486,3.47
Oklahoma,Washita,73664,3.47
Maryland,Saint Marys,20609,3.47
Michigan,Mason,49454,3.47
California,San Bernardino,92368,3.47
Rhode Island,Washington,02852,3.47
Oklahoma,Osage,74070,3.47
Oklahoma,Grady,73089,3.47
California,San Diego,92173,3.47
New Jersey,Camden,08106,3.47
Wisconsin,Racine,53126,3.47
Delaware,Sussex,19939,3.47
Pennsylvania,Erie,16410,3.47
Wisconsin,Jackson,54659,3.47
Iowa,Hancock,50423,3.47
Iowa,Worth,50440,3.47
Maryland,Calvert,20657,3.47
Florida,Jackson,32440,3.47
California,Siskiyou,96094,3.46
Iowa,Cedar,52306,3.46
Georgia,Fayette,30205,3.46
Pennsylvania,Northumberland,17830,3.46
Florida,Duval,32222,3.46
Ohio,Ross,45628,3.46
Connecticut,New Haven,06525,3.46
Illinois,Tazewell,61568,3.46
North Carolina,Catawba,28682,3.46
Illinois,Adams,62347,3.46
Nevada,Clark,89119,3.46
Arkansas,Lonoke,72086,3.46
Missouri,Miller,65075,3.46
Ohio,Lorain,44035,3.46
Massachusetts,Hampden,01013,3.46
Illinois,Lake,60073,3.46
New York,Erie,14222,3.46
Minnesota,Faribault,56098,3.46
New York,Ulster,12547,3.46
Arkansas,Lonoke,72007,3.46
Wisconsin,Jefferson,53594,3.45
Illinois,Peoria,61536,3.45
Michigan,Macomb,48005,3.45
Oklahoma,Rogers,74053,3.45
Ohio,Stark,44706,3.45
District of Columbia,District of Columbia,20002,3.45
Pennsylvania,Philadelphia,19125,3.45
Illinois,La Salle,61321,3.45
New York,Nassau,11547,3.45
Connecticut,Middlesex,06481,3.45
Arkansas,Independence,72550,3.45
Utah,Box Elder,84331,3.45
Nevada,Elko,89835,3.45
Kentucky,Hardin,42788,3.45
Iowa,Van Buren,52551,3.45
California,Kern,93224,3.45
Massachusetts,Plymouth,02576,3.45
Missouri,Carter,63937,3.45
Iowa,Keokuk,52335,3.45
Florida,Baker,32040,3.45
Nebraska,Saline,68359,3.45
Ohio,Wood,43451,3.45
Oklahoma,Oklahoma,73020,3.45
Illinois,DuPage,60191,3.45
Wisconsin,Dodge,53039,3.45
Maryland,Harford,21085,3.44
New Hampshire,Grafton,03585,3.44
Florida,Pinellas,33755,3.44
Ohio,Auglaize,45871,3.44
Pennsylvania,Perry,17024,3.44
Iowa,Humboldt,50529,3.44
New York,Schenectady,12053,3.44
New Jersey,Hudson,07087,3.44
California,Ventura,93040,3.44
Virginia,Nelson,22969,3.44
Illinois,Grundy,60407,3.44
Illinois,Winnebago,61024,3.44
New York,Ulster,12566,3.44
Iowa,Osceola,51232,3.44
Iowa,Pottawattamie,51560,3.44
Pennsylvania,Erie,16421,3.44
Florida,Duval,32246,3.44
New Jersey,Middlesex,08902,3.44
Tennessee,Rutherford,37060,3.44
Iowa,Bremer,50674,3.44
Iowa,Lyon,51237,3.44
Arkansas,Saline,72019,3.44
Illinois,Warren,61453,3.44
Illinois,Madison,62025,3.43
Ohio,Stark,44626,3.43
New Hampshire,Merrimack,03230,3.43
Ohio,Lawrence,45659,3.43
Nebraska,Lancaster,68404,3.43
